"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "Longevity_y" "Diet_Carniv" "Diet_Leaf" "Diet_Woody" "Diet_Parasit" "Diet_Other" "Diet_Gra" "Diet_Gat" "Diet_Aff" "Diet_Pff" "Temp_pref" "Drought" "pH_pref" "Respir_teg" "Respir_gil" "Respir_pls" "Respir_spi" "Respir_ves" "Respir_tap" "Respir_sur" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Elev_Nival" "Reproductive_mode" "Development" "Aqu_stage_egg" "Aqu_stage_lar" "Aqu_stage_nym" "Aqu_stage_pup" "Aqu_stage_adu" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Rhithral_pref" "Potamal_pref" "Flow_habitat" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_mil" "Substrate_mal" "Substrate_hpe" "Substrate_alg" "Substrate_mph" "Substrate_pom" "Substrate_woo" "Substrate_mad" "Substrate_oth" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "Geo_range" "MISSING_ALL_TRAITS"
"Beraeamyia hrabei" "Beraeamyia hrabei Mayer, 1937" "SPECIES" "accepted" "Beraeamyia hrabei Mayer, 1937" "Beraeamyia" "Beraeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Beraeamyia kutsaftikii" "Beraeamyia kutsaftikii Malicky, 1975" "SPECIES" "accepted" "Beraeamyia kutsaftikii Malicky, 1975" "Beraeamyia" "Beraeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Beraeamyia matsakii" "Beraeamyia matsakii Malicky, 1980" "SPECIES" "accepted" "Beraeamyia matsakii Malicky, 1980" "Beraeamyia" "Beraeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Beraeamyia schmidi" "Beraeamyia schmidi Botosaneanu, 1960" "SPECIES" "accepted" "Beraeamyia schmidi Botosaneanu, 1960" "Beraeamyia" "Beraeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Beraeamyia squamosa" "Beraeamyia squamosa Mosely, 1930" "SPECIES" "accepted" "Beraeamyia squamosa Mosely, 1930" "Beraeamyia" "Beraeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" "INN" NA "EN" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Beraeodes minutus" "Beraeodes minutus (Linnaeus, 1761)" "SPECIES" "accepted" "Beraeodes minutus (Linnaeus, 1761)" "Beraeodes" "Beraeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" "INN" NA "VU" NA "LEAST_CONCERN" 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Beraeodina palpalis" "Beraeodina palpalis Mosely, 1931" "SPECIES" "accepted" "Beraeodina palpalis Mosely, 1931" "Beraeodina" "Beraeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Besdolus bicolor" "Besdolus bicolor (Navás, 1909)" "SPECIES" "accepted" "Besdolus bicolor (Navás, 1909)" "Besdolus" "Perlodidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Besdolus imhoffi" "Besdolus imhoffi (Pictet, 1841)" "SPECIES" "accepted" "Besdolus imhoffi (Pictet, 1841)" "Besdolus" "Perlodidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "EN" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Besdolus ravizzarum" "Besdolus ravizzarum Zwick & Weinzierl, 1995" "SPECIES" "accepted" "Besdolus ravizzarum Zwick & Weinzierl, 1995" "Besdolus" "Perlodidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Besdolus ventralis" "Besdolus ventralis (Pictet, 1841)" "SPECIES" "accepted" "Besdolus ventralis (Pictet, 1841)" "Besdolus" "Perlodidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" NA NA "RE" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Binoculus foliaceum" "Binoculus foliaceus Fourcroy, 1785" "SPECIES" "synonym" "Prosopistoma pennigerum (Müller, 1785)" "Prosopistoma" "Prosopistomatidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA "NOT_EVALUATED" 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 1 0 0 0 0 1 0 0 0 NA NA NA 1 1 0 0 0 0 0 1 1 0 0 0 0 NA "hemimetabolic" NA NA NA NA NA 0 0 0 10 0 0 0 0 0 0 0 5 5 0 0 0 1 5 "rheophil" 0 0 0 1 4 3 0 2 0 0 0 0 0 NA NA NA NA NA "small" "NO"
"Brachycentrus caucasicus" "Brachycentrus caucasicus Martynov, 1926" "SPECIES" "heterotypic synonym" "Brachycentrus subnubilus Curtis, 1834" "Brachycentrus" "Brachycentridae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" "INN" NA "RE" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 1 0 0 0 0 1 0 0 1 "mixed" "no_resist" "neutral_to_alka" 1 1 0 0 0 0 0 0 1 0 0 0 0 "fic" "holometabolic" 2 6 0 2 0 0 0 0 5 5 0 0 0 0 0 3 7 0 0 0 0 2 4 "rheobiont" 0 0 0 0 4 3 0 0 0 0 3 0 0 7 3 0 0 0 "small" "NO"
"Brachycentrus concolor" "Brachycentrus concolor Stephens, 1836" "SPECIES" "heterotypic synonym" "Brachycentrus subnubilus Curtis, 1834" "Brachycentrus" "Brachycentridae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" "INN" NA "RE" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 1 0 0 0 0 1 0 0 1 "mixed" "no_resist" "neutral_to_alka" 1 1 0 0 0 0 0 0 1 0 0 0 0 "fic" "holometabolic" 2 6 0 2 0 0 0 0 5 5 0 0 0 0 0 3 7 0 0 0 0 2 4 "rheobiont" 0 0 0 0 4 3 0 0 0 0 3 0 0 7 3 0 0 0 "small" "NO"
"Brachycentrus costalis" "Brachycentrus costalis Stephens, 1836" "SPECIES" "heterotypic synonym" "Brachycentrus subnubilus Curtis, 1834" "Brachycentrus" "Brachycentridae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" "INN" NA "RE" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 1 0 0 0 0 1 0 0 1 "mixed" "no_resist" "neutral_to_alka" 1 1 0 0 0 0 0 0 1 0 0 0 0 "fic" "holometabolic" 2 6 0 2 0 0 0 0 5 5 0 0 0 0 0 3 7 0 0 0 0 2 4 "rheobiont" 0 0 0 0 4 3 0 0 0 0 3 0 0 7 3 0 0 0 "small" "NO"
"Brachycentrus maculatus" "Brachycentrus maculatus (Geoffroy, 1785)" "SPECIES" "accepted" "Brachycentrus maculatus (Geoffroy, 1785)" "Brachycentrus" "Brachycentridae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" "INN" NA "CR" NA "LEAST_CONCERN" 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Brachycentrus maracandicus" "Brachycentrus maracandicus McLachlan, 1875" "SPECIES" "heterotypic synonym" "Brachycentrus subnubilus Curtis, 1834" "Brachycentrus" "Brachycentridae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" "INN" NA "RE" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 1 0 0 0 0 1 0 0 1 "mixed" "no_resist" "neutral_to_alka" 1 1 0 0 0 0 0 0 1 0 0 0 0 "fic" "holometabolic" 2 6 0 2 0 0 0 0 5 5 0 0 0 0 0 3 7 0 0 0 0 2 4 "rheobiont" 0 0 0 0 4 3 0 0 0 0 3 0 0 7 3 0 0 0 "small" "NO"
"Brachycentrus montanus" "Brachycentrus montanus Klapalek, 1892" "SPECIES" "accepted" "Brachycentrus montanus Klapalek, 1892" "Brachycentrus" "Brachycentridae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" NA NA "RE" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Brachycentrus servatum" "Brachycentrus servatum Navás, 1918" "SPECIES" "homotypic synonym" "Micrasema servatum (Navas, 1918)" "Micrasema" "Brachycentridae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachycentrus subnubilus" "Brachycentrus subnubilus Curtis, 1834" "SPECIES" "accepted" "Brachycentrus subnubilus Curtis, 1834" "Brachycentrus" "Brachycentridae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "RE" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 1 0 0 0 0 1 0 0 1 "mixed" "no_resist" "neutral_to_alka" 1 1 0 0 0 0 0 0 1 0 0 0 0 "fic" "holometabolic" 2 6 0 2 0 0 0 0 5 5 0 0 0 0 0 3 7 0 0 0 0 2 4 "rheobiont" 0 0 0 0 4 3 0 0 0 0 3 0 0 7 3 0 0 0 "small" "NO"
"Brachycercus europaeus" "Brachycercus europaeus Kluge, 1991" "SPECIES" "synonym" "Sparbarus europaeus (Kluge, 1991)" "Sparbarus" "Caenidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachycercus harrisella" "Brachycercus harrisella Curtis, 1834" "SPECIES" "accepted" "Brachycercus harrisella Curtis, 1834" "Brachycercus" "Caenidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA "ENDANGERED" 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 0 0 0 0 0 0 1 0 0 "warm" "egg_resist" "neutral_to_alka" 1 1 0 0 0 0 0 1 0 0 0 0 0 "frc" "hemimetabolic" 3 0 7 0 0 0 0 0 10 0 0 0 0 0 0 0 5 5 0 0 0 1 5 "rheo_to_limnophil" 1 3 2 0 1 0 0 0 1 2 0 0 0 10 0 0 0 0 "small" "NO"
"Brachycercus kabyliensis" "Brachycercus kabyliensis Soldán, 1986" "SPECIES" "synonym" "Sparbarus kabyliensis (Soldán, 1986)" "Sparbarus" "Caenidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachycercus minutus" "Brachycercus minutus Tshernova, 1952" "SPECIES" "homotypic synonym" "Cercobrachys minutus (Tshernova, 1952)" "Cercobrachys" "Caenidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachycercus pallidus" "Brachycercus pallidus Tshernova, 1928" "SPECIES" NA "unresolved_accepted_3006" "Brachycercus" "Caenidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachypsyche sibirica" "Brachypsyche sibirica (Martynov, 1924)" "SPECIES" "accepted" "Brachypsyche sibirica (Martynov, 1924)" "Brachypsyche" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera arcuata" "Brachyptera arcuata (Klapálek, 1902)" "SPECIES" "accepted" "Brachyptera arcuata (Klapálek, 1902)" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera auberti" "Brachyptera auberti Consiglio, 1957" "SPECIES" "accepted" "Brachyptera auberti Consiglio, 1957" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera beali" "Brachyptera beali (Navás, 1923)" "SPECIES" "accepted" "Brachyptera beali (Navás, 1923)" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera braueri" "Brachyptera braueri Klapálek, 1900" "SPECIES" "accepted" "Brachyptera braueri Klapálek, 1900" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" NA NA "RE" NA "VULNERABLE" 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Brachyptera bulgarica" "Brachyptera bulgarica Raušer, 1962" "SPECIES" "accepted" "Brachyptera bulgarica Raušer, 1962" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera calabrica" "Brachyptera calabrica Aubert, 1953" "SPECIES" "accepted" "Brachyptera calabrica Aubert, 1953" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera dinarica" "Brachyptera dinarica Aubert, 1964" "SPECIES" "accepted" "Brachyptera dinarica Aubert, 1964" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera graeca" "Brachyptera graeca Berthélemy, 1971" "SPECIES" "accepted" "Brachyptera graeca Berthélemy, 1971" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera helenica" "Brachyptera helenica Aubert, 1956" "SPECIES" "accepted" "Brachyptera helenica Aubert, 1956" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera macedonica" "Brachyptera macedonica Ikonomov, 1983" "SPECIES" "accepted" "Brachyptera macedonica Ikonomov, 1983" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Brachyptera monilicornis" "Brachyptera monilicornis (Pictet, 1841)" "SPECIES" "accepted" "Brachyptera monilicornis (Pictet, 1841)" "Brachyptera" "Taeniopterygidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" NA NA "RE" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 0 0 0 0 1 1 0 0 "mixed" NA "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 0 0 0 NA "hemimetabolic" NA NA NA NA NA 0 0 3 7 0 0 0 0 0 1 7 2 0 0 0 0 4 2 "rheo_to_limnophil" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "moderate" "NO"
