"species" "Genus" "Family" "Order" "BodyLength_mm" "BodyLength_male" "BodyLength_female" "BodyLength_min" "BodyLength_max" "Litter_size" "Development_total_d" "Development_egg_mean_d" "Development_larva_mean_d" "Development_pupa_mean_d" "Longevity_y" "Semivoltine" "Univoltine" "Bivoltine" "Multivoltine" "Overwintering_egg" "Overwintering_larva" "Overwintering_pupa" "Overwintering_imago" "Activity" "Larva_Diet" "Imago_Diet" "Larva_Diet_range" "Imago_Diet_range" "Diet_Carniv" "Diet_Scav" "Diet_Fungi" "Diet_Root" "Diet_Seed" "Diet_Leaf" "Diet_Flower" "Diet_Stem" "Diet_Grass" "Diet_Woody" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "EIV_Light" "EIV_Temp" "EIV_Moisture" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "Dispersal_km" "RangeSize_km2" "IUCN_status" "Riparian_sp" "Meadow_sp" "Flight_capacity" "VegForm1" "VegForm2" "VegForm3" "VegForm4" "VegForm5" "VegForm6" "VegForm7" "VegForm8" "VegForm9" "Biotope_range" "gbif_accepted" "gbif_rank" "gbif_genus" "gbif_family" "gbif_order" "gbif_class" "gbif_phylum" "gbif_IUCN"
"Conocephalus dorsalis" "Conocephalus" "Tettigoniidae" "Orthoptera" 15.5 15 16 14 17 NA NA NA NA NA NA 0 1 0 0 1 0 NA 0 NA NA "Omnivorous" NA "polyphagous" 1 1 0 0 0 1 1 1 1 0 0 1 0 0 NA 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 NA 0.75 1 0 1 0 0 0 0.125 NA NA NA 2 0 0 0 0 0 0 0 0 0 1 0 "stenotop" "Conocephalus dorsalis (Latreille, 1804)" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Conocephalus ebneri" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2127.05354157305 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus ebneri Harz, 1966" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "ENDANGERED"
"Conocephalus fuscus" "Conocephalus" "Tettigoniidae" "Orthoptera" 15.25 15 15.5 12.5 18 66 NA NA NA NA NA 0 1 0 0 1 0 NA 0 NA NA "Omnivorous" NA "polyphagous" 1 1 0 0 0 1 0 1 1 0 0 1 0 1 NA 1 1 0 1 0 0 0 0 1 0 1 1 0 1 0 0 NA 0.75 0.961038961038961 1 1 1 0 0 0.625 NA NA NA 2 0 1 0 0 1 0 0 1 1 1 0 "oligotop" "Conocephalus fuscus (Fabricius, 1793)" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Conocephalus grebenchikovi" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 314.117635610322 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus grebenchikovi Uvarov, 1942" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "DATA_DEFICIENT"
"Conocephalus iris" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2117980.6378939 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus iris (Serville, 1838)" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Conocephalus longiceps" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 51927.8523127371 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus longiceps (Péringuey, 1916)" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Conocephalus maculatus" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5440976.3557252 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus maculatus (Le Guillou, 1841)" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Conocephalus montana" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5285.66782581108 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus montana (Uvarov, 1928)" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Conocephalus peringueyi" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8745.27565749392 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus peringueyi Uvarov, 1928" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "VULNERABLE"
"Conocephalus striata" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 59801.3590117667 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus striata Willemse, 1942" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "DATA_DEFICIENT"
"Conocephalus vaginalis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 547.963697282293 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus vaginalis (Karny, 1907)" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "ENDANGERED"
"Conocephalus zlobini" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10966.5291590734 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conocephalus zlobini Gorochov, 2009" "SPECIES" "Conocephalus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "VULNERABLE"
"Conozoa picturata" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 200.68890188385 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conozoa picturata Scudder, 1902" "SPECIES" "Conozoa" "Acrididae" "Orthoptera" "Insecta" "Arthropoda" "DATA_DEFICIENT"
"Conozoa texana" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3217499.15000584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Conozoa texana Bruner, 1889" "SPECIES" "Conozoa" "Acrididae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Cophopodisma pyrenaea" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11282.9358013147 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cophopodisma pyrenaea (Fischer, 1853)" "SPECIES" "Cophopodisma" "Acrididae" "Orthoptera" "Insecta" "Arthropoda" "NEAR_THREATENED"
"Coptottigia cristata" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.515857373664185 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Coptottigia cristata Bolívar, 1912" "SPECIES" "Coptottigia" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "CRITICALLY_ENDANGERED"
"Coracinotus notarioi" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 392.253564703422 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Coracinotus notarioi (Gómez, Pardo & Llorente del Moral, 1998)" "SPECIES" "Coracinotus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "VULNERABLE"
"Coracinotus politus" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2991.82695519156 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Coracinotus politus (Bolívar, 1901)" "SPECIES" "Coracinotus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "NEAR_THREATENED"
"Coracinotus presai" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 282.791035795467 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Coracinotus presai Barranco & Gómez, 2014" "SPECIES" "Coracinotus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "DATA_DEFICIENT"
"Coracinotus squamiferus" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 333.656549469418 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Coracinotus squamiferus (Bolívar, 1907)" "SPECIES" "Coracinotus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "CRITICALLY_ENDANGERED"
"Corsteropleurus chopardi" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4540.30487312255 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Corsteropleurus chopardi (Ebner, 1938)" "SPECIES" "Corsteropleurus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "NEAR_THREATENED"
"Corymeta amplectens" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 572488.334899522 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Corymeta amplectens (Schaum, 1853)" "SPECIES" "Corymeta" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Coryphodonta ikonnikovi" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 882.773040247724 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Coryphodonta ikonnikovi Bey-Bienko, 1935" "SPECIES" "Coryphodonta" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "VULNERABLE"
"Coryphosima cytidonota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11631.9491553671 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Coryphosima cytidonota Jago, 1970" "SPECIES" "Coryphosima" "Acrididae" "Orthoptera" "Insecta" "Arthropoda" "DATA_DEFICIENT"
"Coryphosima stenoptera" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15195375.2639502 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Coryphosima stenoptera (Schaum, 1853)" "SPECIES" "Coryphosima" "Acrididae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Criotettix telifera" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 72142.4236753417 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Afrocriotettix telifer (Walker, 1871)" "SPECIES" "Afrocriotettix" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Criotettix triangularis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2924.31436662632 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Criotettix triangularis Zheng, 2008" "SPECIES" "Criotettix" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "VULNERABLE"
"Cryptotettix fanovana" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5578.45631692318 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cryptotettix fanovana Günther, 1974" "SPECIES" "Cryptotettix" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "NEAR_THREATENED"
"Cryptotettix imerina" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3786.19127042781 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cryptotettix imerina Rehn, 1929" "SPECIES" "Cryptotettix" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Cryptotettix insularis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.7660172377652 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cryptotettix insularis Günther, 1974" "SPECIES" "Cryptotettix" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "CRITICALLY_ENDANGERED"
"Cryptotettix macrophthalmus" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1551.47307820839 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cryptotettix macrophthalmus Günther, 1974" "SPECIES" "Cryptotettix" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "ENDANGERED"
"Cryptotettix similis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1705.30078317316 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cryptotettix similis Günther, 1974" "SPECIES" "Cryptotettix" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Cryptotettix spinilobus" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4404.73394001475 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cryptotettix spinilobus Hancock, 1900" "SPECIES" "Cryptotettix" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "ENDANGERED"
"Ctenodecticus granatensis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7238.27946242027 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Ctenodecticus granatensis Pascual, 1978" "SPECIES" "Ctenodecticus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "NEAR_THREATENED"
"Ctenodecticus lusitanicus" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 885.140860479894 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Ctenodecticus lusitanicus Barranco & Pascual, 1992" "SPECIES" "Ctenodecticus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "ENDANGERED"
"Ctenodecticus major" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19.4766842976498 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Ctenodecticus major Pascual, 1978" "SPECIES" "Ctenodecticus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "CRITICALLY_ENDANGERED"
"Ctenodecticus masferreri" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1299.48454773371 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Ctenodecticus masferreri Bolívar, 1894" "SPECIES" "Ctenodecticus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "NEAR_THREATENED"
"Ctenodecticus pupulus" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10949.8682626915 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Ctenodecticus pupulus Bolívar, 1877" "SPECIES" "Ctenodecticus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Ctenodecticus ramburi" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3409.41058070286 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Ctenodecticus ramburi Morales-Agacino, 1956" "SPECIES" "Ctenodecticus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "NEAR_THREATENED"
"Ctenodecticus thymi" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3772.03851784634 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Ctenodecticus thymi Olmo-Vidal, 1999" "SPECIES" "Ctenodecticus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "NEAR_THREATENED"
"Cycloptiloides canariensis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 424.505875908305 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cycloptiloides canariensis (Bolívar, 1914)" "SPECIES" "Cycloptiloides" "Mogoplistidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Cylindrogryllus aculeatus" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 635710.030964526 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cylindrogryllus aculeatus (Saussure, 1878)" "SPECIES" "Cylindrogryllus" "Gryllidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Cymatomera denticollis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1293298.81203274 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cymatomera denticollis Schaum, 1853" "SPECIES" "Cymatomera" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Cymatomerella spilophora" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 559809.392717529 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cymatomerella spilophora (Walker, 1870)" "SPECIES" "Cymatomerella" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Cyphocerastis uluguruensis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 68.7570308242696 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cyphocerastis uluguruensis Johnsen, 1987" "SPECIES" "Cyphocerastis" "Acrididae" "Orthoptera" "Insecta" "Arthropoda" "CRITICALLY_ENDANGERED"
"Cyphotettix camelus" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 94861.2533553665 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cyphotettix camelus Rehn, 1952" "SPECIES" "Cyphotettix" "Tetrigidae" "Orthoptera" "Insecta" "Arthropoda" "LEAST_CONCERN"
"Cyrtaspis tuberculata" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7165.64535081749 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cyrtaspis tuberculata Barranco, 2005" "SPECIES" "Cyrtaspis" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "DATA_DEFICIENT"
"Cyrtophyllicus chlorum" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 247436.289493689 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Cyrtophyllicus chlorum Hebard, 1908" "SPECIES" "Cyrtophyllicus" "Tettigoniidae" "Orthoptera" "Insecta" "Arthropoda" "NEAR_THREATENED"
