"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "Longevity_y" "Diet_Carniv" "Diet_Leaf" "Diet_Woody" "Diet_Parasit" "Diet_Other" "Diet_Gra" "Diet_Gat" "Diet_Aff" "Diet_Pff" "Temp_pref" "Drought" "pH_pref" "Respir_teg" "Respir_gil" "Respir_pls" "Respir_spi" "Respir_ves" "Respir_tap" "Respir_sur" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Elev_Nival" "Reproductive_mode" "Development" "Aqu_stage_egg" "Aqu_stage_lar" "Aqu_stage_nym" "Aqu_stage_pup" "Aqu_stage_adu" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Rhithral_pref" "Potamal_pref" "Flow_habitat" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_mil" "Substrate_mal" "Substrate_hpe" "Substrate_alg" "Substrate_mph" "Substrate_pom" "Substrate_woo" "Substrate_mad" "Substrate_oth" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "Geo_range" "MISSING_ALL_TRAITS"
"Caenis tumida" "Caenis tumida Bengtsson, 1912" "SPECIES" "heterotypic synonym" "Caenis lactea (Burmeister, 1839)" "Caenis" "Caenidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" "INN" NA "VU" NA "NEAR_THREATENED" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 10463.0479257637 "<=1" 0 0 0 0 0 0 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 1 0 0 0 0 0 0 0 1 0 0 0 "frc" "hemimetabolic" 2.92 2.04 4.08 0 0 0 0.2 0.12 4.8 0 4.56 0 0 0 0 0 0 0 0 8 2 1 1 "limnophil" 0 1 3 2 1 2 0 0 1 0 0 0 0 9.92 0 0 0 0 "very_wide" "NO"
"Caenis ulmeri" "Caenis ulmeri Brodsky, 1930" "SPECIES" "heterotypic synonym" "Caenis robusta Eaton, 1884" "Caenis" "Caenidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" "INN" NA "NT" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 11258.5202684852 "<=1" 0 0 0 0 0 0 1 0 0 "cold" "larva_resist" "neutral_to_alka" 1 1 0 0 0 0 0 1 1 0 0 0 0 "frc" "hemimetabolic" 1 0 9 0 0 0 0 0 0 0 10 0 0 0 0 1 2 2 1 3 1 2 3 "limnophil" 0 3 0 0 1 0 0 0 4 2 0 0 0 9 1 0 0 0 "very_wide" "NO"
"Caenis undosa" "Caenis undosa Tiensuu, 1939" "SPECIES" "heterotypic synonym" "Caenis lactea (Burmeister, 1839)" "Caenis" "Caenidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" "INN" NA "VU" NA "NEAR_THREATENED" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 20544.2080262197 "<=1" 0 0 0 0 0 0 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 1 0 0 0 0 0 0 0 1 0 0 0 "frc" "hemimetabolic" 3 1.84 4.24 0 0 0 0.24 0.12 4.64 0 4.76 0 0 0 0 0 0 0 0 8 2 1 1 "limnophil" 0 1 3 2 1 2 0 0 1 0 0 0 0 10 0 0 0 0 "very_wide" "NO"
"Caenis valentinae" "Caenis valentinae Grandi, 1951" "SPECIES" "accepted" "Caenis valentinae Grandi, 1951" "Caenis" "Caenidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4025.95452347013 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 1 0 0 0 0 0 1 1 1 0 0 0 "frc" "hemimetabolic" 2.04 0.28 7.24 0 0 0 0.12 0.32 4.84 0 2.44 0.16 0.44 0.72 1.16 1.64 2 1.16 0.36 1.16 0.4 2.68 2.4 "rheo_to_limnophil" 0.24 0.96 1.12 0.8 1.52 0.64 0 0.04 1.88 1.16 0 0 0 9.84 0.16 0 0 0 "very_wide" "YES"
"Calamoceras illiesi" "Calamoceras illiesi Malicky & Kumanski, 1974" "SPECIES" "accepted" "Calamoceras illiesi Malicky & Kumanski, 1974" "Calamoceras" "Calamoceratidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7507.97151505095 "<=1" 1 0 0 0 0 1 1 0 0 "mixed" "no_resist" "no_pref" 1 1 0 0 0 0 0 1 1 1 0 0 0 "fic" "holometabolic" 1.2 7.4 0.04 1.12 0 0 0 0 5.56 3.4 0 0.08 0.16 0.12 0.16 2.16 3.84 1.2 0 1.6 0.16 1.92 3.32 "rheophil" 0 0.2 0.44 0.08 1.64 1.8 0 0.32 1.28 0.16 2.44 0 0 8.32 1.72 0 0 0 "moderate" "YES"
"Calamoceras marsupus" "Calamoceras marsupus Brauer, 1865" "SPECIES" "accepted" "Calamoceras marsupus Brauer, 1865" "Calamoceras" "Calamoceratidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5687.88724576104 "<=1" 0 0 0 0 0 1 0 0 0 "mixed" "no_resist" "no_pref" 1 1 0 0 0 0 0 1 1 1 0 0 0 "fic" "holometabolic" 1.2 7.4 0.04 1.24 0 0 0 0.08 5.44 3.72 0.24 0.28 0.44 0.4 0.76 2.28 3.92 0.8 0.16 0.48 0.12 2.52 3.04 "rheophil" 0.04 0.16 0.12 0.08 2.2 2.84 0 0.12 0.4 0.12 2.04 0.08 0 7.92 2.08 0 0 0 "moderate" "YES"
"Calamoceras volxemi" "Calamoceras volxemi McLachlan, 1877" "SPECIES" "heterotypic synonym" "Calamoceras marsupus Brauer, 1865" "Calamoceras" "Calamoceratidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6430.11856084659 "<=1" 0 0 0 0 0 1 0 0 0 "mixed" "no_resist" "no_pref" 1 1 0 0 0 0 0 1 1 1 0 0 0 "fic" "holometabolic" 1.08 7.88 0 1.2 0 0 0 0 5.88 3.92 0 0.04 0.04 0.24 0.76 2.4 4.32 1.12 0 0.56 0.16 2.4 3.28 "rheophil" 0 0.08 0.12 0.04 1.96 2.88 0 0.28 0.48 0.24 2.48 0 0 8.08 1.92 0 0 0 "moderate" "YES"
"Caldra nigra" "Caldra nigra Navas, 1924" "SPECIES" "heterotypic synonym" "Hydropsyche tibialis McLachlan, 1884" "Hydropsyche" "Hydropsychidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7896.8341818057 "<=1" 1 0 0 0 0 1 0 0 1 "mixed" "no_resist" "neutral_to_alka" 1 1 0 0 0 0 0 1 1 1 0 0 0 "fic" "holometabolic" 1 8 0 1 0 0 0 0 4.8 5 0 0 0 3 4 3 0 0 0 0 0 5 1 "rheophil" 0 0 0 0 3 3 0 0 2 0 2 0 0 9.04 0.84 0 0 0 "moderate" "NO"
"Calliarcys humilis" "Calliarcys humilis Eaton, 1881" "SPECIES" "accepted" "Calliarcys humilis Eaton, 1881" "Calliarcys" "Leptophlebiidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4414.81719022489 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 1 0 0 0 0 0 1 1 1 0 0 0 "frc" "hemimetabolic" 2.72 0.92 5.48 0 0 0 0.16 0.24 7.48 0 0.08 0.08 0.4 1.24 2.2 2.28 1.92 0.84 0.12 0.08 0 3.44 2.32 "rheo_to_limnophil" 0.12 0.2 0.56 1.24 2.92 1.36 0 0.04 0.84 0.36 0.16 0 0 10 0 0 0 0 "very_wide" "YES"
"Capnia atra" "Capnia atra Morton, 1896" "SPECIES" "accepted" "Capnia atra Morton, 1896" "Capnia" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6394.62454242263 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 1 0 "fic" "hemimetabolic" 1 9 0 0 0 0 0 4.28 5.68 0 0.04 0 2 8 0 0 0 0 0 0 0 3.56 1 "limno_to_rheophil" 0 0 1 1 4 4 0 0 0 0 0 0 0 10 0 0 0 0 "small" "NO"
"Capnia bifrons" "Capnia bifrons (Newman, 1838)" "SPECIES" "synonym" "Zwicknia bifrons (Newman, 1838)" "Zwicknia" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" "INN" NA "VU" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6394.62454242263 "<=1" 0 1 0 0 0 1 1 0 0 "warm" "larva_resist" "no_pref" 1 0 0 0 0 0 0 1 1 1 1 0 0 "ovo" "hemimetabolic" 0 10 0 0 0 0 0 1.4 7.4 0 0.28 0 1 5 3 1 0 0 0 0 0 5 1 "rheo_to_limnophil" 1 0 1 2 3 2 0 0 0 1 0 0 0 9.88 0 0 0 0 "wide" "NO"
"Capnia bifrons aggr." "Capnia bifrons (Newman, 1838)" "AGGREGATE" "synonym" "Zwicknia bifrons (Newman, 1838)" "Zwicknia" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" "INN" NA "VU" NA "NOT_EVALUATED" 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6430.11856084659 "<=1" 0 1 0 0 0 1 1 0 0 "warm" "larva_resist" "no_pref" 1 0 0 0 0 0 0 1 1 1 1 0 0 "ovo" "hemimetabolic" 0 10 0 0 0 0 0 1.72 7.2 0 0.72 0 1 5 3 1 0 0 0 0 0 5 1 "rheo_to_limnophil" 1 0 1 2 3 2 0 0 0 1 0 0 0 9.96 0 0 0 0 "wide" "NO"
"Capnia libera" "Capnia libera Navás, 1909" "SPECIES" "homotypic synonym" "Capnioneura libera (Navás, 1909)" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5245.78355137034 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "unknown" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 2.12 6.4 0 0 0 0 0 3.16 6.48 0.2 0 0 2 3 2 2 1 0 0 0 0 3.8 2 "rheophil" 0 0 5 5 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "very_wide" "NO"
"Capnia nigra" "Capnia nigra (Pictet, 1833)" "SPECIES" "accepted" "Capnia nigra (Pictet, 1833)" "Capnia" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA "DATA_DEFICIENT" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6801.23421838936 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 1 1 1 1 0 "frc" "hemimetabolic" 1 9 0 0 0 0 0 3.36 6.12 0 0 2 3 2 1 1 0 0 0 1 0 3 1 "rheo_to_limnophil" 0 0 0 2 3 3 0 0 0 2 0 0 0 10 0 0 0 0 "very_wide" "NO"
"Capnia pygmaea" "Capnia pygmaea (Zetterstedt, 1840)" "SPECIES" "accepted" "Capnia pygmaea (Zetterstedt, 1840)" "Capnia" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6430.11856084659 "<=1" 0 1 0 0 0 0 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 1 9 0 0 0 0 0 4 5.8 0 0.32 1.24 2.4 2.84 1.12 0.96 0.24 0.04 0 0.36 0 2.88 1.16 "indifferent" 2 0 3 2 2 1 0 0 0 0 0 0 0 9.96 0 0 0 0 "very_wide" "NO"
"Capnia variabilis" "Capnia variabilis Klapálek, 1920" "SPECIES" "homotypic synonym" "Mesocapnia variabilis (Klapálek, 1920)" "Mesocapnia" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4874.66789382756 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 2 6.72 0.32 0 0 0 0 1.8 6.16 0 0 0.52 1.72 2.68 1.76 1.4 0.72 0.24 0 0.12 0 3.56 1.48 "rheo_to_limnophil" 0 0.04 1.28 1.64 1.96 0.64 0 0 1.24 1.04 0.08 0 0 10 0 0 0 0 "very_wide" "YES"
"Capnia vidua" "Capnia vidua Klapálek, 1904" "SPECIES" "accepted" "Capnia vidua Klapálek, 1904" "Capnia" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "NT" NA "DATA_DEFICIENT" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7136.85585750817 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 2.12 6.52 0.2 0 0 0 0 2.44 6.76 0 0 0.36 1.76 2.76 1.36 1.32 0.88 0.28 0 0.04 0 3.28 1.56 "rheo_to_limnophil" 0.2 0.08 2.36 2.4 2.2 0.56 0 0 0.44 0.44 0 0 0 10 0 0 0 0 "very_wide" "YES"
"Capnia vidua subsp. vidua" "Capnia vidua vidua" "SUBSPECIES" "accepted" "Capnia vidua vidua Klapálek, 1904" "Capnia" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6359.13052399866 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "acid" 1 0 0 0 0 0 0 0 0 1 1 0 0 "fic" "hemimetabolic" 1.36 8.56 0 0 0 0 0 4.08 5.88 0 0 0 2 8 0 0 0 0 0 0 0 4 1 "rheophil" 0 0 0 2 6 0 0 0 0 2 0 0 0 10 0 0 0 0 "small" "NO"
"Capnia zaicevi" "Capnia zaicevi Klapálek, 1914" "SPECIES" "accepted" "Capnia zaicevi Klapálek, 1914" "Capnia" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7190.09688514412 "<=1" 0 0 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 2.36 6.48 0.12 0 0 0 0 2.48 6.6 0 0.24 0.28 2.08 3 1.52 0.96 0.64 0.28 0.04 0.36 0.08 3.28 1.4 "rheo_to_limnophil" 0.12 0.12 2.28 2.44 2 0.8 0 0 0.44 0.16 0 0 0 9.88 0.12 0 0 0 "very_wide" "YES"
"Capnioneura aptera" "Capnioneura aptera Berthélemy, 1969" "SPECIES" "accepted" "Capnioneura aptera Berthélemy, 1969" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5316.77158821826 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 1.96 6.44 0.32 0 0 0 0 2.56 6 0 0.44 0.56 1.6 1.92 1.24 1.84 1.2 0.52 0 0.36 0 3.04 1.8 "rheo_to_limnophil" 0.12 0.12 2.48 2.76 1.8 0.24 0 0 0.56 0.52 0 0 0 9.88 0.12 0 0 0 "very_wide" "YES"
"Capnioneura balkanica" "Capnioneura balkanica Baumann & Kaćanski, 1975" "SPECIES" "accepted" "Capnioneura balkanica Baumann & Kaćanski, 1975" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4892.41490303955 "<=1" 0 0 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 2.24 6.4 0.28 0 0 0 0 2.12 6.52 0 0.44 0.04 1.8 3.04 1.28 1.2 0.96 0.32 0 0.48 0.04 3.2 1.56 "rheophil" 0.16 0.2 2.88 2.4 2.04 0.56 0 0 0.72 0.36 0 0 0 9.84 0.16 0 0 0 "moderate" "YES"
"Capnioneura brachyptera" "Capnioneura brachyptera Despax, 1932" "SPECIES" "accepted" "Capnioneura brachyptera Despax, 1932" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6394.62454242263 ">1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 1 0 "fic" "hemimetabolic" 1.36 8.6 0 0 0 0 0 4.84 5.48 0 0.08 4 6 0 0 0 0 0 0 0 0 1.96 1 "rheo_to_limnophil" 0 0 4.6 2.84 1.96 0.92 0.32 0 0.08 1 0 0.04 0 10 0 0 0 0 "small" "NO"
"Capnioneura gelesae" "Capnioneura gelesae Berthélemy & Baena-Ruiz, 1984" "SPECIES" "accepted" "Capnioneura gelesae Berthélemy & Baena-Ruiz, 1984" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4927.90892146351 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 2.44 6 0.2 0 0 0 0 2.08 6.64 0 0.08 0.24 1.36 2.28 1.56 2 1.44 0.48 0 0.04 0 3.28 1.88 "rheo_to_limnophil" 0.16 0.04 2.16 2.56 2 0.56 0 0 0.44 0.28 0 0 0 10 0 0 0 0 "very_wide" "YES"
"Capnioneura libera" "Capnioneura libera (Navás, 1909)" "SPECIES" "accepted" "Capnioneura libera (Navás, 1909)" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6412.37155163461 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "unknown" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 1.96 6.48 0.04 0 0 0 0 3.44 6.08 0.2 0.08 0 2 3 2 2 1 0 0 0 0 3.8 1.96 "rheophil" 0 0 5 5 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "very_wide" "NO"
"Capnioneura mitis" "Capnioneura mitis Despax, 1932" "SPECIES" "accepted" "Capnioneura mitis Despax, 1932" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6041.25589409183 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 1 0 "frc" "hemimetabolic" 1.72 8.16 0 0 0 0 0 3.68 6.48 0 0.08 1 1 3 3 2 0 0 0 0 0 4 1 "rheophil" 0 0 2 6 2 0 0 0 0 0 0 0 0 10 0 0 0 0 "very_wide" "NO"
"Capnioneura narcea" "Capnioneura narcea Vinçon & Sánchez-Ortega, 2002" "SPECIES" "accepted" "Capnioneura narcea Vinçon & Sánchez-Ortega, 2002" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5616.89920891311 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 1 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 2.44 6.04 0.16 0 0 0 0 2 6.76 0 0 0.08 1.12 2.36 2.08 2.04 0.8 0.2 0 0.04 0 3.8 1.56 "rheo_to_limnophil" 0.08 0.08 2.52 2.56 2.08 0.64 0 0 0.56 0.12 0 0 0 10 0 0 0 0 "very_wide" "YES"
"Capnioneura nemuroides" "Capnioneura nemuroides Ris, 1905" "SPECIES" "accepted" "Capnioneura nemuroides Ris, 1905" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7119.10884829619 "<=1" 0 1 0 0 0 1 1 0 0 "cold" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 0 0 "fic" "hemimetabolic" 1.68 8.16 0 0 0 0 0 4.68 5.6 0 0 0 2 6 2 0 0 0 0 0 0 4 1 "rheophil" 0 0 0 5 5 0 0 0 0 0 0 0 0 10 0 0 0 0 "moderate" "NO"
"Capnioneura petitpierrae" "Capnioneura petitpierrae" "SPECIES" "synonym" "Capnioneura petitpierreae Aubert, 1960" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5634.64621812509 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 0 0 "frc" "hemimetabolic" 2.32 7.24 0 0 0 0 0 4.8 5.12 0 0 0 5 5 0 0 0 0 0 0 0 3 1 "rheophil" 0 0 10 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "small" "NO"
"Capnioneura petitpierreae" "Capnioneura petitpierreae Aubert, 1960" "SPECIES" "accepted" "Capnioneura petitpierreae Aubert, 1960" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4114.68956953003 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 0 0 1 1 0 0 "frc" "hemimetabolic" 2.4 7.08 0 0 0 0 0 5 5.44 0 0.04 0 5 5 0 0 0 0 0 0 0 3 1 "rheophil" 0 0 10 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "small" "NO"
"Capnioneura petricola" "Capnioneura petricola Giudicelli, 1967" "SPECIES" "accepted" "Capnioneura petricola Giudicelli, 1967" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6005.76187566787 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 2.28 6.32 0.2 0 0 0 0 2.2 6.96 0 0 0.16 2 2.68 2 1.64 0.92 0.24 0 0 0 3.68 1.56 "rheo_to_limnophil" 0.04 0 2.6 2.64 2.2 0.76 0 0 0.4 0.4 0.04 0 0 10 0 0 0 0 "very_wide" "YES"
"Capnioneura valandovi" "Capnioneura valandovi Ikonomov, 1978" "SPECIES" "accepted" "Capnioneura valandovi Ikonomov, 1978" "Capnioneura" "Capniidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4910.16191225153 "<=1" 0 0 0 0 0 1 1 0 0 "mixed" "egg_resist" "neutral_to_alka" 1 0 0 0 0 0 0 1 1 1 1 0 0 "frc" "hemimetabolic" 2.12 6.28 0.28 0 0 0 0 2.48 6.44 0 0 0.32 1.76 2.36 1.24 1.4 1.16 0.48 0 0.24 0 3.12 1.72 "rheo_to_limnophil" 0.08 0.12 3.04 2.68 1.48 0.4 0 0 0.56 0.4 0 0.08 0 10 0 0 0 0 "very_wide" "YES"
